2025-02-01 12:31:22,881 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 15:04:44,705 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01_15-04-44.csv
2025-02-01 15:04:44,705 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 15:04:44,705 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Média de Venda por Loja
2025-02-01 15:04:44,800 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Média de Venda por Loja.
2025-02-01 15:04:45,099 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\ticket_medio_lojas_2025-02-01_15-04-44.png
2025-02-01 15:04:46,757 | INFO | Main | Todas as análises foram geradas com sucesso!
2025-02-01 15:04:53,734 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 15:04:53,739 | INFO | merge_tabelas | Tabelas carregadas
2025-02-01 15:04:53,744 | INFO | merge_tabelas | Merge feito as tabelas
2025-02-01 15:04:53,745 | INFO | merge_tabelas | Criada a coluna Receita Total
2025-02-01 15:04:53,746 | INFO | merge_tabelas | Nome das tabelas renomeadas: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:04:53,746 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:04:53,746 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 15:04:53,750 | INFO | merge_tabelas | Tabelas carregadas
2025-02-01 15:04:53,754 | INFO | merge_tabelas | Merge feito as tabelas
2025-02-01 15:04:53,755 | INFO | merge_tabelas | Criada a coluna Receita Total
2025-02-01 15:04:53,755 | INFO | merge_tabelas | Nome das tabelas renomeadas: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:04:53,759 | INFO | merge_tabelas | Tabelas carregadas
2025-02-01 15:04:53,763 | INFO | merge_tabelas | Merge feito as tabelas
2025-02-01 15:04:53,764 | INFO | merge_tabelas | Criada a coluna Receita Total
2025-02-01 15:04:53,765 | INFO | merge_tabelas | Nome das tabelas renomeadas: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:04:53,765 | INFO | Main | Gerar análises de vendas...
2025-02-01 15:04:53,770 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01_15-04-53.csv
2025-02-01 15:04:53,770 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 15:04:53,770 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Produtos com Maior Receita
2025-02-01 15:04:53,944 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Produtos com Maior Receita.
2025-02-01 15:04:54,299 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_receita_2025-02-01_15-04-53.png
2025-02-01 15:04:56,523 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01_15-04-56.csv
2025-02-01 15:04:56,523 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 15:04:56,523 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Produtos Mais Vendidos
2025-02-01 15:04:56,656 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Produtos Mais Vendidos.
2025-02-01 15:04:57,128 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_vendas_2025-02-01_15-04-56.png
2025-02-01 15:05:01,316 | INFO | Main | Gerar análises de clientes...
2025-02-01 15:05:01,320 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01_15-05-01.csv
2025-02-01 15:05:01,320 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 15:05:01,320 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Clientes que Mais Gastaram
2025-02-01 15:05:01,416 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Clientes que Mais Gastaram.
2025-02-01 15:05:01,731 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_gasto_clientes_2025-02-01_15-05-01.png
2025-02-01 15:05:04,850 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_compras_cliente_2025-02-01_15-05-04.csv
2025-02-01 15:05:04,850 | INFO | AnaliseClientes | Tabela guardada: total compras por cliente.
2025-02-01 15:05:04,851 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Clientes que Mais Compraram
2025-02-01 15:05:04,979 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Clientes que Mais Compraram.
2025-02-01 15:05:05,332 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_qtd_clientes_2025-02-01_15-05-04.png
2025-02-01 15:05:07,867 | INFO | Main | Gerar análises de lojas...
2025-02-01 15:05:07,871 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_faturado_loja_2025-02-01_15-05-07.csv
2025-02-01 15:05:07,871 | INFO | AnaliseLojas | Tabela guardada: total faturado por loja.
2025-02-01 15:05:07,872 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Total Faturado por Loja
2025-02-01 15:05:07,969 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Total Faturado por Loja.
2025-02-01 15:05:08,266 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\faturamento_lojas_2025-02-01_15-05-07.png
2025-02-01 15:05:11,040 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_vendas_por_loja_2025-02-01_15-05-11.csv
2025-02-01 15:05:11,040 | INFO | AnaliseLojas | Tabela guardada: total de vendas por loja.
2025-02-01 15:05:11,040 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Total de Produtos Vendidos por Loja
2025-02-01 15:05:11,145 | WARNING | GeradorGraficos | Erro: Colunas Loja ou Quantidade Vendida não encontradas no DataFrame.
2025-02-01 15:05:11,145 | WARNING | GeradorGraficos | Colunas disponíveis: ['Loja', 'Quantidade']
2025-02-01 15:05:11,150 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01_15-05-11.csv
2025-02-01 15:05:11,151 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 15:05:11,151 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Média de Venda por Loja
2025-02-01 15:05:11,284 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Média de Venda por Loja.
2025-02-01 15:05:11,597 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\ticket_medio_lojas_2025-02-01_15-05-11.png
2025-02-01 15:05:19,525 | INFO | Main | Todas as análises foram geradas com sucesso!
2025-02-01 15:05:32,688 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 15:05:32,695 | INFO | merge_tabelas | Tabelas carregadas
2025-02-01 15:05:32,699 | INFO | merge_tabelas | Merge feito as tabelas
2025-02-01 15:05:32,700 | INFO | merge_tabelas | Criada a coluna Receita Total
2025-02-01 15:05:32,701 | INFO | merge_tabelas | Nome das tabelas renomeadas: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:05:32,701 | INFO | AnaliseVendas | Colunas após o merge: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:05:32,701 | INFO | AnaliseVendas | Base de dados carregada e normalizada para análises.
2025-02-01 15:05:32,706 | INFO | merge_tabelas | Tabelas carregadas
2025-02-01 15:05:32,710 | INFO | merge_tabelas | Merge feito as tabelas
2025-02-01 15:05:32,711 | INFO | merge_tabelas | Criada a coluna Receita Total
2025-02-01 15:05:32,712 | INFO | merge_tabelas | Nome das tabelas renomeadas: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:05:32,717 | INFO | merge_tabelas | Tabelas carregadas
2025-02-01 15:05:32,721 | INFO | merge_tabelas | Merge feito as tabelas
2025-02-01 15:05:32,721 | INFO | merge_tabelas | Criada a coluna Receita Total
2025-02-01 15:05:32,722 | INFO | merge_tabelas | Nome das tabelas renomeadas: Index(['ID Venda', 'ID Produto', 'ID Cliente', 'ID Loja', 'Quantidade', 'data',
       'ID Produto', 'nome', 'Preco', 'categoria', 'id', 'Cliente', 'email',
       'id_loja_cliente', 'Loja', 'zona_loja', 'atendente', 'gerente',
       'Receita Total'],
      dtype='object')
2025-02-01 15:05:32,722 | INFO | Main | Gerar análises de vendas...
2025-02-01 15:05:32,728 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_receita_por_produto_2025-02-01_15-05-32.csv
2025-02-01 15:05:32,728 | INFO | AnaliseVendas | Ficheiro guardado: top10_receita_por_produto
2025-02-01 15:05:32,728 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Produtos com Maior Receita
2025-02-01 15:05:32,908 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Produtos com Maior Receita.
2025-02-01 15:05:33,265 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_receita_2025-02-01_15-05-32.png
2025-02-01 15:05:34,865 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_produtos_mais_vendidos_2025-02-01_15-05-34.csv
2025-02-01 15:05:34,865 | INFO | AnaliseVendas | Ficheiro guardado: top10_produtos_mais_vendidos
2025-02-01 15:05:34,866 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Produtos Mais Vendidos
2025-02-01 15:05:34,975 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Produtos Mais Vendidos.
2025-02-01 15:05:35,345 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_vendas_2025-02-01_15-05-34.png
2025-02-01 15:05:36,068 | INFO | Main | Gerar análises de clientes...
2025-02-01 15:05:36,072 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_gasto_cliente_2025-02-01_15-05-36.csv
2025-02-01 15:05:36,072 | INFO | AnaliseClientes | Tabela guardada: total gasto por cliente.
2025-02-01 15:05:36,072 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Clientes que Mais Gastaram
2025-02-01 15:05:36,169 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Clientes que Mais Gastaram.
2025-02-01 15:05:36,481 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_gasto_clientes_2025-02-01_15-05-36.png
2025-02-01 15:05:37,162 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\top10_total_compras_cliente_2025-02-01_15-05-37.csv
2025-02-01 15:05:37,162 | INFO | AnaliseClientes | Tabela guardada: total compras por cliente.
2025-02-01 15:05:37,162 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Top 10 Clientes que Mais Compraram
2025-02-01 15:05:37,254 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Top 10 Clientes que Mais Compraram.
2025-02-01 15:05:37,541 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\top10_qtd_clientes_2025-02-01_15-05-37.png
2025-02-01 15:05:38,417 | INFO | Main | Gerar análises de lojas...
2025-02-01 15:05:38,421 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_faturado_loja_2025-02-01_15-05-38.csv
2025-02-01 15:05:38,421 | INFO | AnaliseLojas | Tabela guardada: total faturado por loja.
2025-02-01 15:05:38,421 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Total Faturado por Loja
2025-02-01 15:05:38,510 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Total Faturado por Loja.
2025-02-01 15:05:38,788 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\faturamento_lojas_2025-02-01_15-05-38.png
2025-02-01 15:05:39,968 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\total_vendas_por_loja_2025-02-01_15-05-39.csv
2025-02-01 15:05:39,968 | INFO | AnaliseLojas | Tabela guardada: total de vendas por loja.
2025-02-01 15:05:39,968 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Total de Produtos Vendidos por Loja
2025-02-01 15:05:40,056 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Total de Produtos Vendidos por Loja.
2025-02-01 15:05:40,384 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\vendas_lojas_2025-02-01_15-05-39.png
2025-02-01 15:05:41,774 | INFO | guardar_analise_csv | Ficheiro guardado com sucesso: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\data/analisescsv\media_ticket_loja_2025-02-01_15-05-41.csv
2025-02-01 15:05:41,774 | INFO | AnaliseLojas | Tabela guardada: ticket médio por loja.
2025-02-01 15:05:41,774 | INFO | GeradorGraficos | Iniciando a geração do gráfico: Média de Venda por Loja
2025-02-01 15:05:41,864 | INFO | GeradorGraficos | Gráfico gerado com sucesso para Média de Venda por Loja.
2025-02-01 15:05:42,147 | INFO | GeradorGraficos | Gráfico salvo em: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\utils\..\graficos\ticket_medio_lojas_2025-02-01_15-05-41.png
2025-02-01 15:05:43,050 | INFO | Main | Todas as análises foram geradas com sucesso!
2025-02-01 16:00:24,702 | INFO | LimparDados | Base de dados apagada: loja.db
2025-02-01 16:00:24,702 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:00:24,709 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS lojas (
    id_loja INTEGER PRIMARY KEY AUTOINCREMENT,
    nome_loja TEXT NOT NULL,
    zona_loja TEXT NOT NULL,
    gerente TEXT NOT NULL
);

2025-02-01 16:00:24,709 | INFO | DatabaseManager | Criada a tabela lojas.
2025-02-01 16:00:24,712 | INFO | DatabaseManager | Query executada com sucesso: CREATE TABLE IF NOT EXISTS atendentes (
    id_atendente INTEGER PRIMARY KEY AUTOINCREMENT,
    nome_atendente TEXT NOT NULL,
    id_loja INTEGER NOT NULL,
    FOREIGN KEY (id_loja) REFERENCES lojas(id_loja)
);

2025-02-01 16:00:24,713 | INFO | DatabaseManager | Criada a tabela atendentes.
2025-02-01 16:00:24,716 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS produtos (
    id INTEGER PRIMARY KEY AUTOINCREMENT,
    nome TEXT NOT NULL,
    preco INTEGER NOT NULL,
    categoria TEXT NOT NULL
);

2025-02-01 16:00:24,716 | INFO | DatabaseManager | Criada a tabela produtos.
2025-02-01 16:00:24,720 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS clientes (
    id INTEGER PRIMARY KEY AUTOINCREMENT,
    nome TEXT NOT NULL,
    email TEXT NOT NULL,
    id_loja INTEGER NOT NULL,
    FOREIGN KEY (id_loja) REFERENCES lojas(id_loja)
);

2025-02-01 16:00:24,720 | INFO | DatabaseManager | Criada a tabela clientes.
2025-02-01 16:00:24,723 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS vendas (
    id_venda INTEGER PRIMARY KEY AUTOINCREMENT,
    id_produto INTEGER NOT NULL,
    id_cliente INTEGER NOT NULL,
    id_loja INTEGER NOT NULL,
    id_atendente INTEGER NOT NULL,  -- NOVO CAMPO
    quantidade INTEGER NOT NULL,
    data DATE NOT NULL,
    FOREIGN KEY (id_produto) REFERENCES produtos(id),
    FOREIGN KEY (id_cliente) REFERENCES clientes(id),
    FOREIGN KEY (id_loja) REFERENCES lojas(id),
    FOREIGN KEY (id_atendente) REFERENCES atendentes(id_atendente) -- RELACIONANDO A VENDA COM O ATENDENTE
);

2025-02-01 16:00:24,723 | INFO | DatabaseManager | Criada a tabela vendas.
2025-02-01 16:01:14,282 | INFO | DatabaseManager | Usando banco de dados: c:\Users\Tuta\Documents\GitHub\ProjetoAnaliseVendas\database\loja.db
2025-02-01 16:01:14,283 | INFO | DatabaseManager | Query executada com sucesso: 
CREATE TABLE IF NOT EXISTS lojas (
    id_loja INTEGER PRIMARY KEY AUTOINCREMENT,
    nome_loja TEXT NOT NULL,
    zona_loja TEXT NOT NULL,
    gerente TEXT NOT NULL
);

2025-02-01 16:01:14,283 | INFO | DatabaseManager | Criada a tabela lojas.
2025-02-01 16:01:14,283 | INFO | DatabaseManager | Query executada com sucesso: CREATE TABLE IF NOT EXISTS atendentes (
    id_atendente INTEGER PRIMARY KEY AUTOINCREMENT,
    nome_atendente TEXT NOT NULL,
    id_loja INTEGER NOT NULL,
    FOREIGN KEY (id_loja) REFERENCES lojas(id_loja)
);

2025-02-01 16:01:14,283 | INFO | DatabaseManager | Criada a tabela atendentes.
2025-02-01 16:01:14,284 | INFO | DatabaseManager | Query executada com sucesso: 
